t,S(t),A_mean(t),f_mean(t),effort(t),cpu_step(t),C(t),E(t),L(t),variance_d2S,entropy_S,effort_status,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio
98.600000,2.512481,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
98.700000,2.457756,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
98.800000,2.397924,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
98.900000,2.333107,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
99.000000,2.263441,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
99.100000,2.189071,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
99.200000,2.110151,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
99.300000,2.026844,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
99.400000,1.939325,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
99.500000,1.847775,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
99.600000,1.752385,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
99.700000,1.653352,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
99.800000,1.550883,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
99.900000,1.445190,1.000000,0.455943,0.000000,0.000005,0.769975,0.920136,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
